Probability,True_label
0.485189426,0
0.303339793,0
0.533683802,1
0.371062776,0
0.60615906,1
0.565902011,1
0.451116915,1
0.536588322,0
0.567213956,1
0.498145586,1
0.289751696,0
0.644120254,1
0.515942801,1
0.515364851,1
0.374327489,0
0.513219315,1
0.457371861,0
0.451341013,0
0.382796979,0
0.569939793,1
0.421092934,0
0.596140967,1
0.430217845,1
0.40267725,0
0.627319644,1
0.535893834,0
0.492116146,0
0.480063346,1
0.532222318,1
0.592102155,1
0.45489571,1
0.593243041,1
0.435737451,1
0.395422608,0
0.725295797,1
0.638756919,1
0.437005245,0
0.554194254,1
0.415528244,0
0.593487525,1
0.625921663,1
0.457193453,0
0.424161471,1
0.684050146,1
0.63867661,1
0.499495339,1
0.437634451,1
0.515016575,0
0.464672896,0
0.541421402,1
0.472471143,0
0.768792731,0
0.534982893,1
0.584187816,1
0.425536737,1
0.45319519,1
0.603623846,1
0.698458923,1
0.347745535,0
0.353103897,0
0.568234858,1
0.516371256,1
0.425850167,1
0.648668579,0
0.570997944,0
0.489939636,0
0.429224282,0
0.614672325,0
0.631031565,1
0.623064809,1
0.525438768,0
0.511283567,1
0.4389641,1
0.539974351,0
0.485111126,0
0.370044841,0
0.331176888,1
0.600231815,0
0.431384549,0
0.480157632,1
0.452225325,0
0.424482775,0
0.390938314,0
0.681662874,1
0.386655194,0
0.511320465,1
0.43150915,1
0.666986071,1
0.391390652,0
0.402811375,0
0.404777425,1
0.675995266,1
0.378805901,1
0.52129468,1
0.412411426,0
0.582213601,1
0.491387847,1
0.631388957,1
0.606655048,1
0.54007996,1
0.557364284,0
0.412602796,0
0.499366612,0
0.490548086,1
0.373514408,1
0.531903979,1
0.557297228,1
0.514462889,0
0.445456849,0
0.385111582,0
0.463243613,1
0.544548565,1
0.472425734,0
0.558262162,0
0.421355217,0
0.557127973,1
0.36183637,0
0.502936515,0
0.626347905,1
0.399126829,1
0.232143501,0
0.593323137,1
0.459878721,1
0.524119781,1
0.411994303,0
0.326532651,0
0.324469369,0
0.704513457,1
0.402771649,1
0.551114719,1
0.594665533,1
0.586025481,1
0.636686772,1
0.464796118,0
0.428167223,0
0.518135774,0
0.414826875,0
0.389593828,0
0.328137939,1
0.477697631,0
0.48492034,0
0.501366247,1
0.649666793,1
0.49020523,0
0.747656408,1
0.548741719,1
0.420640066,0
0.498424775,1
0.513598128,1
0.739695432,1
0.458413389,0
0.643846509,1
0.490361336,1
0.425368939,1
0.427044372,0
0.509668404,1
0.45790989,0
0.680861247,1
0.589455908,1
0.541981185,1
0.465389855,0
0.370514042,0
0.496958034,0
0.636904221,1
0.470598713,0
0.495645586,0
0.593594531,1
0.484028422,0
0.544872304,1
0.46548603,0
0.440287346,1
0.380996386,1
0.503757956,1
0.609262376,0
0.515780643,0
0.612690234,1
0.401596204,1
0.572593118,1
0.538129086,1
0.441900953,0
0.498485841,1
0.590351146,0
0.421477654,0
0.402402923,0
0.427297335,0
0.533282954,1
0.61095231,0
0.505775951,1
0.354486796,0
0.451055818,0
0.648817926,0
0.506272691,1
0.516640649,1
0.452713997,1
0.625906325,1
0.413113282,1
0.512756729,1
0.467692324,1
0.66447391,1
0.440331296,0
0.574458291,0
0.476058694,1
0.402012321,0
0.4193961,0
0.566438263,1
0.500162019,0
0.521519316,0
0.417191091,1
0.622694501,0
0.3750379,1
0.389932427,0
0.376834079,1
0.412696134,0
0.498323277,1
0.639843154,1
0.46156161,1
0.532655994,0
0.380195601,0
0.437899713,0
0.569371694,1
0.553907284,1
0.475967822,1
0.418716289,1
0.35793477,1
0.469050555,0
0.488078193,0
0.553615358,1
0.650300243,0
0.66393011,1
0.457371861,0
0.514223652,1
0.38084339,0
0.500798912,1
0.631164169,1
0.480361967,1
0.440273311,0
0.479102006,1
0.478357681,0
0.510045594,0
0.557418925,1
0.412524204,1
0.708755663,1
0.567466618,0
0.512912318,1
0.527747199,0
0.476724618,1
0.587736662,0
0.53605246,1
0.405442814,0
0.606546996,1
0.599866894,0
0.658166361,1
0.606939981,1
0.530270176,0
0.40105359,0
0.412001092,1
0.524943558,1
0.583152233,1
0.392334429,0
0.42552563,1
0.451145302,0
0.476489696,0
0.61464234,1
0.41109914,0
0.541775208,1
0.611990369,1
0.3841888,0
0.440046508,0
0.43139035,0
0.542568599,1
0.500982735,1
0.404491355,0
0.421442959,0
0.573553993,1
0.500136,1
0.521347477,0
0.518000084,0
0.5557727,1
0.486406622,0
0.412696134,0
0.650908022,1
0.457371861,1
0.517646936,1
0.569354389,0
0.42628812,0
0.572661482,1
0.703208683,1
0.50662831,1
0.382259852,0
0.380377931,0
0.635181049,1
0.264477774,0
0.580219922,1
0.5351423,1
0.317233912,0
0.42154165,0
0.619590545,1
0.379274691,1
0.737871994,1
0.383375497,0
0.428167999,0
0.534278665,0
0.616694839,1
0.346475776,0
0.406676483,1
0.400536078,1
0.315277352,0
0.455676702,0
0.490754297,1
0.454009776,1
0.500432177,1
0.396353729,0
0.621299759,1
0.438835566,0
0.526563076,0
0.443661197,0
0.324799151,0
0.589760298,1
0.571594971,1
0.570633546,1
0.479797504,0
0.65621026,1
0.494320659,1
0.299430102,0
0.402131768,0
0.438666514,1
0.423019927,0
0.529727821,0
0.530312265,0
0.518230452,0
0.581633694,1
0.65878122,0
0.405065054,0
0.650938454,1
0.385109697,0
0.42824469,0
0.64699745,1
0.443261245,0
0.425631862,1
0.452557673,0
0.360291254,0
0.47834191,1
0.414605565,0
0.441578676,1
0.564192904,0
0.570766649,0
0.436377436,1
0.437012336,1
0.646840621,0
0.401859258,0
0.532215433,1
0.617446617,1
0.537652844,0
0.639526864,1
0.528933411,0
0.46089739,1
0.380399489,0
0.548558791,0
0.444520895,0
0.600444212,0
0.473544693,0
0.427780166,0
0.529165067,0
0.476251601,1
0.5049913,1
0.555702949,1
0.490833886,0
0.365753699,0
0.515228323,1
0.525835882,0
0.513948845,0
0.391897696,1
0.640066549,1
0.380408814,0
0.387798884,0
0.450762762,1
0.344856848,0
0.47754332,0
0.568966606,1
0.445117686,0
0.59250811,1
0.602474285,1
0.48273643,0
0.416388333,0
0.51871657,1
0.459074207,0
0.391469395,1
0.403446376,1
0.488200904,0
0.466508611,0
0.740149304,1
0.726615772,1
0.362441211,1
0.532215433,1
0.472233238,0
0.616571331,1
0.51978308,0
0.603877237,0
0.637502757,1
0.421994634,0
0.564024012,0
0.516371256,0
0.385109697,0
0.463686367,0
0.624107845,0
0.505970494,1
0.56288902,0
0.531508125,1
0.543552775,1
0.772425711,1
0.640502483,1
0.460343894,1
0.563060726,0
0.683545334,0
0.485924428,1
0.491723362,1
0.406747673,0
0.414335336,0
0.528153064,1
0.474683986,1
0.54044258,0
0.452252762,0
0.57642949,1
0.411487665,0
0.519308155,0
0.617011918,1
0.677678129,1
0.630933695,1
0.732418901,1
0.470838603,0
0.395595069,0
0.603236981,1
0.57281297,1
0.450205565,0
0.612216913,1
0.402117972,0
0.428880281,0
0.717827024,0
0.644126115,1
0.37442858,0
0.385554723,0
0.597966571,1
0.503666314,0
0.447661507,1
0.51824031,1
0.641221483,0
0.444480286,0
0.555435959,1
0.553395885,1
0.557914108,1
0.338493193,0
0.686054122,1
0.398564334,1
0.420941898,1
0.325895289,0
0.383676916,0
0.540969046,1
0.408650344,0
0.525168482,1
0.51638975,1
0.484487631,0
0.370029719,1
0.406549897,1
0.555811904,0
0.457306603,1
0.460299296,1
0.410946869,0
0.542098136,0
0.430439709,0
0.47821223,0
0.467259543,0
0.563766559,1
0.469100042,1
0.503742364,0
0.627956106,1
0.456033076,1
0.557090854,1
0.528768394,0
0.3240199,0
0.512370008,0
0.353637673,1
0.398815125,1
0.460612736,0
0.512441179,1
0.614234163,1
0.446470303,0
0.461732554,1
0.423681351,1
0.540291265,0
0.497752714,0
0.442128404,1
0.657154498,1
0.563094159,1
0.435246933,1
0.4749472,0
0.543373331,1
0.51780193,1
0.631603801,0
0.360273032,0
0.713251552,1
0.618452744,0
0.433853843,0
0.519121541,1
0.76362431,1
0.400867864,0
0.530339886,1
0.770854903,1
0.673811586,1
0.419501003,1
0.438753042,0
0.40429241,0
0.569672101,1
0.454993789,0
0.551672219,0
0.568238826,1
0.416389197,1
0.574379373,1
0.518158151,0
0.417211335,1
0.493271886,0
0.37912176,1
0.529905755,0
0.56702912,1
0.63171277,1
0.463697874,1
0.725688641,1
0.618142055,1
0.591665487,1
0.525592304,1
0.427721074,0
0.562723519,0
0.430007693,0
0.369946097,0
0.429560446,1
0.426160505,0
0.572550874,0
0.427251221,0
0.502006248,0
0.455962498,1
0.448689868,0
0.277543987,1
0.448141707,0
0.499195089,0
0.620267506,1
0.445684186,0
0.406223572,0
0.439574301,1
0.425188417,0
0.371886579,0
0.447906386,1
0.389037099,0
0.460310188,0
0.651711088,1
0.415099498,1
0.654258891,1
0.656558449,1
0.484260654,0
0.436663212,0
0.343699454,0
0.503431539,0
0.413480051,0
0.663281227,1
0.482410576,0
0.610310071,0
0.480385511,0
0.392845698,0
0.470976587,1
0.385829084,0
0.480893179,0
0.436590843,0
0.669344922,1
0.38699948,1
0.438829291,0
0.421185034,0
0.393309248,0
0.359082144,0
0.667281773,1
0.533635841,1
0.459529584,0
0.50049456,0
0.485851912,1
0.413185821,0
0.650782658,1
0.571870905,0
0.572631128,0
0.413353021,0
0.863585483,1
0.30443058,0
0.649370167,1
0.605263201,1
0.40008615,1
0.585254005,1
0.456775843,0
0.401304391,1
0.478318782,1
0.557105446,1
0.386766915,0
0.40581492,1
0.550498789,0
0.565763141,1
0.413811173,0
0.536012474,1
0.301672151,0
0.637143789,1
0.505912185,1
0.453690149,1
0.523022867,0
0.620272364,1
0.477925249,1
0.449151998,0
0.492077108,0
0.413343288,0
0.548282638,1
0.689206553,1
0.326585212,0
0.459188264,0
0.542711822,1
0.497278918,0
0.47890892,0
0.481602997,0
0.547190497,0
0.406001784,0
0.457832185,1
0.468465793,0
0.413782129,0
0.580415342,1
0.615046012,1
0.523244496,1
0.510672023,0
0.471377527,1
0.373006585,0
0.422297018,0
0.531911338,0
0.393506596,0
0.648034979,1
0.64860914,1
0.508164818,0
0.497950133,1
0.547004293,1
0.668889766,1
0.43719733,1
0.494801343,0
0.576357395,1
0.678972353,1
0.572187235,1
0.614094768,1
0.446515185,0
0.419970444,1
0.406098697,0
0.501785955,1
0.44247017,0
0.467095141,0
0.488655033,1
0.524404999,1
0.408779131,0
0.623532436,0
0.469746543,0
0.57178068,1
0.564985953,0
0.442378538,1
0.461002264,1
0.392008661,0
0.516734106,1
0.515029241,0
0.401121195,1
0.526063504,1
0.487659766,0
0.497838866,0
0.460723349,0
0.44738208,0
0.752835955,1
0.560731133,1
0.402525141,1
0.672221733,1
0.573672858,0
0.56084426,1
0.759870382,1
0.430563509,1
0.623621737,1
0.470863317,1
0.581542633,1
0.523261599,1
0.575823041,1
0.468540856,0
0.705584997,1
0.47195745,1
0.481540677,0
0.362324759,0
0.391081871,0
0.352744132,0
0.352980069,0
0.458480271,0
0.633075072,1
0.536438883,0
0.514963452,0
0.406228969,0
0.574968851,1
0.486955281,0
0.745419914,1
0.45155984,0
0.469929061,1
0.575512177,1
0.66365704,1
0.5873888,1
0.416465103,0
0.382990243,0
0.264274078,0
0.438098496,0
0.397685005,0
0.586422954,0
0.510658446,0
0.441265573,0
0.483283989,0
0.391397893,0
0.355476583,0
0.529887697,1
0.423171094,0
0.456982899,0
0.373460537,0
0.373127251,0
0.582967251,1
0.645263198,1
0.529292854,1
0.587134375,0
0.483554523,0
0.404406298,1
0.426273488,0
0.436845915,1
0.50701687,0
0.542383841,0
0.379959111,0
0.508356015,0
0.547464333,1
0.390018919,0
0.434967043,0
0.51874966,1
0.421329603,0
0.490186029,0
0.62721801,1
0.405003101,0
0.376107965,0
0.483251561,1
0.441259283,1
0.462124668,0
0.371175603,1
0.375334283,0
0.546446449,0
0.551151526,1
0.559972262,1
0.694829617,0
0.523490694,1
0.595181551,1
0.648257161,1
0.609591744,1
0.616013052,0
0.423598711,0
0.417354852,0
0.49938771,0
0.683519338,1
0.493494803,0
0.524396024,1
0.430910848,0
0.513123358,0
0.267500305,0
0.521353884,0
0.503638293,0
0.439836463,0
0.444635303,0
0.562032516,1
0.337002642,0
0.510860031,0
0.706062027,1
0.404181868,1
0.50363587,0
0.719047007,1
0.560317844,1
0.547003866,1
0.305794618,0
0.479442241,0
0.519545964,1
0.536633599,1
0.722324523,1
0.511975662,0
0.442485582,1
0.492581282,1
0.560447903,1
0.530392919,0
0.546138039,1
0.391651464,0
0.635990803,1
0.763169924,1
0.507873641,0
0.492826808,0
0.558841073,1
0.543014419,1
0.373843804,0
0.528710517,0
0.475977459,1
0.615380939,0
0.403543858,0
0.450229915,1
0.427483257,1
0.498162129,1
0.41933397,0
0.424512211,0
0.505539985,1
0.451653884,0
0.469375149,1
0.430996423,0
0.686063898,1
0.39185504,0
0.566403522,0
0.418640418,0
0.709735401,1
0.614406409,1
0.585970236,1
0.517283628,1
0.4781051,1
0.535912593,0
0.423095591,0
0.413878413,0
0.378954654,0
0.47809789,1
0.516044145,1
0.411467815,0
0.689829979,1
0.48469329,1
0.674554664,1
0.572249818,1
0.389011745,0
0.429672857,1
0.471078871,0
0.440740466,0
0.409536916,0
0.613700959,1
0.553318191,0
0.44173031,0
0.494173631,1
0.502630079,0
0.579143822,1
0.416633997,0
0.657919211,1
0.489340381,1
0.444923658,1
0.435288942,1
0.423926271,1
0.347652282,0
0.390696896,1
0.545714634,1
0.565587078,0
0.411159603,0
0.427404092,0
0.43028801,0
0.481163804,0
0.452252762,0
0.580162302,1
0.588685084,0
0.363452514,0
0.535205178,0
0.463714419,0
0.58914278,1
0.432346992,0
0.305201315,0
0.46367906,1
0.541907461,0
0.415503887,0
0.399625264,1
0.561192392,1
0.501335537,0
0.336548808,0
0.567520441,1
0.639268595,1
0.563548941,1
0.550168945,0
0.432169433,0
0.603097148,1
0.553181137,0
0.493288374,0
0.660124312,0
0.409891393,0
0.331491891,0
0.637874964,1
0.397028262,0
0.656969415,1
0.557025303,1
0.428164723,0
0.580809603,1
0.490026285,1
0.458846996,0
0.392977619,0
0.464763691,0
0.485683316,1
0.41153198,0
0.503553467,0
0.504477983,1
0.542439367,1
0.432068364,0
0.663696532,1
0.321122427,1
0.556573522,1
0.463701974,1
0.488070001,1
0.744454716,1
0.502507281,1
0.480742349,0
0.606636294,0
0.55366061,1
0.509296369,1
0.363902532,0
0.530812739,1
0.587524484,0
0.503791954,1
0.612035816,1
0.294225074,0
0.853512942,1
0.329255815,1
0.482834497,1
0.403674323,1
0.484577948,0
0.666393496,1
0.464149786,0
0.585328251,0
0.407812004,0
0.706294244,1
0.57979588,0
0.771709345,1
0.453080883,1
0.429741181,0
0.533782085,0
0.627288192,1
0.321229379,0
0.45064586,0
0.386668699,1
0.555407896,0
0.633108103,1
0.589090434,0
0.606243639,1
0.438906638,0
0.434756834,0
0.490490131,1
0.546434265,0
0.633098584,1
0.430224686,1
0.442591088,0
0.468150163,0
0.476374546,0
0.433845294,1
0.362658545,0
0.530233595,1
0.642794358,1
0.485857677,0
0.459449571,0
0.458234785,1
0.328694847,0
0.4440278,0
0.561472815,0
0.540036757,0
0.51018401,1
0.545200543,1
0.445126233,0
0.488998815,1
0.468471174,0
0.55734861,1
0.549662536,0
0.493326891,1
0.530708489,1
0.489554238,1
0.338242545,0
0.581755467,1
0.518258243,1
0.588996014,1
0.470812862,0
0.434412784,0
0.525346612,1
0.487650999,0
0.418327018,0
0.466273792,1
0.404638103,0
0.513775374,1
0.526176336,0
0.505363921,1
0.416259278,0
0.436638882,0
0.416213322,0
0.465656756,1
0.358724703,0
0.509871779,1
0.39389334,0
0.635806685,1
0.448222085,0
0.411829057,1
0.604675081,1
0.3595055,0
0.507137269,0
0.498105529,0
0.403227114,0
0.478419997,0
0.505574871,0
0.533459886,0
0.455079789,0
0.613066493,0
0.589204817,1
0.676428566,1
0.385961471,0
0.468446831,1
0.426222737,1
0.709775767,0
0.565248243,0
0.604822042,1
0.398083452,1
0.354351603,0
0.495629092,0
0.237141368,0
0.568040841,0
0.396142123,0
0.466487429,0
0.705771623,1
0.309031452,1
0.38364899,1
0.392492455,0
0.425508943,0
0.658228065,1
0.798314878,1
0.520702908,1
0.396805838,0
0.554411516,1
0.623349635,0
0.67657008,0
0.588174808,0
0.397810023,0
0.499350673,0
0.360498975,0
0.402944497,1
0.519325782,1
0.404779622,0
0.577362938,1
0.513163346,0
0.423126323,0
0.530389153,0
0.542641777,0
0.377142276,0
0.374868875,0
0.419208713,1
0.57480268,1
0.484865207,1
0.526087785,1
0.694128706,1
0.625743392,1
0.406030377,0
0.675440029,1
0.41769196,0
0.634489836,1
0.515848191,1
0.570993033,1
0.647665758,1
0.418187036,1
0.558463721,1
0.550682143,1
0.371040076,0
0.694022516,0
0.614221377,1
0.610183355,1
0.581189823,0
0.284171562,0
0.812817338,1
0.556640191,1
0.448468492,0
0.358338966,0
0.507314642,0
0.668019099,1
0.586446273,1
0.480655738,0
0.654038942,1
0.55010675,1
0.539362982,0
0.568273039,0
0.471547941,1
0.643696283,1
0.292903461,0
0.411939439,1
0.36342902,0
0.446682811,1
0.359892705,0
0.465588241,1
0.365797344,0
0.540341107,0
0.484688976,0
0.681832972,0
0.445405911,0
0.391566519,0
0.477383598,0
0.383795936,0
0.401946291,0
0.665046322,1
0.501084092,0
0.599562386,1
0.468452968,0
0.438214292,1
0.78810967,1
0.441005247,0
0.445569706,1
0.606998141,1
0.551920493,1
0.559335589,0
0.42961488,0
0.584592606,1
0.713974733,1
0.488604103,1
0.552683997,1
0.474038015,1
0.614883562,1
0.538108026,1
0.484475653,0
0.370818179,0
0.493781322,0
0.767831076,1
0.408461634,1
0.445809928,0
0.676799845,1
0.639961135,1
0.650353525,1
0.43284978,0
0.608218635,1
0.391984184,0
0.428902676,1
0.691624855,1
0.493694694,0
0.522143915,0
0.512689437,1
0.548571996,1
0.566381429,1
0.303145514,0
0.536101173,0
0.447407967,1
0.505548728,1
0.460996505,0
0.538187745,1
0.754592903,1
0.63240782,1
0.270297144,0
0.48760362,0
0.643225998,1
0.425699964,0
0.469501122,0
0.610572692,1
0.439108347,0
0.501168927,1
0.437544881,1
0.475276056,0
0.520011327,0
0.407387063,0
0.446900013,0
0.617345607,0
0.425782474,0
0.514084139,1
0.458105601,0
0.427931609,0
0.398114357,0
0.45901514,1
0.478163672,1
0.379142112,0
0.454779327,0
0.637420946,1
0.552315502,1
0.464872614,1
0.654776421,1
0.442729426,1
0.414991007,1
0.542592609,1
0.608756543,0
0.495722084,0
0.532606356,1
0.580569051,1
0.611502319,1
0.629402383,1
0.661509721,1
0.437389877,0
0.390702348,0
0.476086206,0
0.628630472,1
0.314285481,0
0.659597104,1
0.553049634,1
0.579057176,1
0.714295824,1
0.525736767,0
0.526921624,1
0.500586335,1
0.396305494,0
0.451167253,1
0.563143618,1
0.367260004,0
0.574464075,0
0.444186024,1
0.381708672,0
0.546353599,1
0.531882784,0
0.432425652,0
0.546799578,0
0.369597494,0
0.397439412,0
0.472024477,0
0.642908361,1
0.351741091,0
0.599309962,0
0.367362359,0
0.511278099,0
0.505836956,0
0.340352707,0
0.59204781,1
0.432360291,1
0.647580422,1
0.657498525,1
0.529839248,1
0.80365339,1
0.475442407,0
0.313497034,0
0.537558946,1
0.669007688,0
0.361476982,0
0.476000461,1
0.329391692,0
0.509525537,0
0.51923867,0
0.337345421,0
0.597037921,0
0.554275758,0
0.61954838,1
0.538709584,1
0.369524585,0
0.580045225,0
0.673650048,0
0.378059657,0
0.502675619,1
0.523544575,1
0.519104765,0
0.620985448,1
0.536688702,1
0.458480271,1
0.559258622,0
0.434743319,1
0.534645371,1
0.667866061,1
0.469977381,0
0.431534757,0
0.564992136,1
0.48883901,1
0.360052344,0
0.486055889,0
0.454403166,1
0.409136461,0
0.498895869,1
0.44700057,0
0.422815587,0
0.368191712,0
0.664319249,1
0.551410917,1
0.602205641,0
0.401374175,0
0.641456931,0
0.530634751,1
0.418123821,0
0.311948697,0
0.340611458,0
0.42202968,0
0.43254853,0
0.519645966,0
0.581202567,1
0.409038815,1
0.423760921,0
0.606267294,1
0.570987956,1
0.535896214,0
0.648321083,1
0.447644497,0
0.599490533,1
0.606442849,0
0.423528945,0
0.420547268,1
0.456451339,0
0.777767185,1
0.678225155,1
0.633643998,1
0.488552449,1
0.441564576,0
0.417036143,0
0.597398406,1
0.512015715,1
0.514279388,1
0.603995355,0
0.6622892,1
0.470847269,0
0.539521367,1
0.66200659,1
0.416756838,0
0.535860243,0
0.455940037,1
0.402804656,0
0.365952521,0
0.322523085,0
0.559582131,0
0.514204208,1
0.44459761,0
0.460004037,0
0.408114376,0
0.678150948,1
0.536240086,1
0.51871735,0
0.598552882,1
0.562319694,1
0.654360385,1
0.661784844,0
0.344676461,0
0.487434631,1
0.596098227,1
0.274491045,0
0.441624982,1
0.451044013,0
0.401547167,0
0.405818182,0
0.477198202,1
0.28314724,0
0.493860057,1
0.566970911,1
0.55751754,0
0.733491959,1
0.3240199,0
0.581960479,1
0.414098599,1
0.565394422,0
0.641741853,1
0.351926029,0
0.327549562,0
0.364966661,0
0.411059802,1
0.641289302,1
0.474302587,0
0.471193141,1
0.594304318,0
0.454752953,1
0.502027958,0
0.718050413,1
0.437745178,0
0.399348584,0
0.480385511,1
0.436622036,0
0.554917454,0
0.508910342,1
0.355920015,0
0.401624722,0
0.554161777,0
0.509441648,1
0.498472047,1
0.583220577,1
0.49073715,1
0.618541567,1
0.560172112,1
0.665173675,1
0.313097977,0
0.487643852,1
0.353691239,1
0.600365257,1
0.430016649,0
0.573361249,0
0.665266825,1
0.564699953,0
0.439285406,1
0.598463307,1
0.497995262,1
0.528684657,0
0.422340722,0
0.501719634,1
0.441143091,0
0.564923473,1
0.682534384,1
0.643438105,1
0.554864376,1
0.393437957,0
0.483882172,1
0.514904365,0
0.520375768,1
0.416200137,0
0.54830213,1
0.332048376,0
0.55222249,1
0.716669202,1
0.563477747,1
0.404384853,0
0.593377647,0
0.61148289,0
0.324983267,0
0.543823726,1
0.53214007,0
0.509360746,1
0.411728347,0
0.413230192,0
0.5362728,0
0.597387534,0
0.495552571,0
0.713760211,1
0.378649033,0
0.401174359,0
0.333183973,0
0.610166459,0
0.508380808,0
0.492130945,0
0.567033808,1
0.494763724,1
0.530028139,0
0.567149784,0
0.335666546,0
0.401009986,0
0.659028713,1
0.542329109,1
0.467402692,0
0.394601398,0
0.595810831,1
0.53263942,0
0.465255852,1
0.271727288,0
0.301766137,0
0.440508774,0
0.51620538,1
0.534704872,1
0.53949931,0
0.435103986,1
0.359340553,0
0.41926646,1
0.515551305,0
0.273991044,0
0.377461713,0
0.545474197,1
0.527314396,1
0.529047649,1
0.424035125,0
0.406483417,0
0.401647728,1
0.542069162,0
0.550560356,1
0.592846462,1
0.609860803,1
0.48545178,1
0.491548321,1
0.581118999,1
0.544388245,1
0.430118548,1
0.375615396,0
0.382782545,1
0.500915024,1
0.436878628,0
0.489843248,0
0.325299767,0
0.682035743,1
0.423302841,1
0.491255052,1
0.448064521,0
0.528007443,1
0.567118471,0
0.68012302,1
0.645039515,0
0.426471428,0
0.364425917,0
0.497684843,1
0.425833961,0
0.432954386,1
0.481846471,0
0.50999454,1
0.448978683,1
0.516261269,1
0.431927086,0
0.614918012,1
0.58060608,0
0.393016912,0
0.359685032,0
0.327755157,0
0.361940705,0
0.485802503,1
0.477073543,0
0.384989562,0
0.49078738,0
0.588873774,0
0.406352802,1
0.407395482,1
0.728026704,1
0.599938346,0
0.486645781,0
0.378910956,0
0.474034809,0
0.496612094,0
0.436358327,1
0.498895869,0
0.427953599,1
0.437562019,0
0.529816557,1
0.552663167,1
0.435319785,1
0.497952784,1
0.507046656,0
0.413709181,0
0.564939426,1
0.606563824,0
0.400654594,0
0.466504922,0
0.490507687,1
0.767510554,1
0.677572408,1
0.642542207,1
0.280130873,0
0.52272239,1
0.48471083,0
0.511537826,1
0.276244726,0
0.59190314,0
0.593497623,1
0.513106985,0
0.483694328,0
0.55883235,1
0.589926045,0
0.434179117,0
0.489812263,0
0.413492931,0
0.445004814,0
0.436427652,1
0.520572558,1
0.385494548,1
0.564556974,1
0.411436607,0
0.628803115,1
0.607635335,0
0.470684945,0
0.545964062,1
0.598040855,1
0.381036091,0
0.529666373,0
0.492095163,0
0.483682127,0
0.469199533,0
0.475102518,1
0.558630483,1
0.329177375,0
0.655909813,0
0.62403072,1
0.593377116,0
0.374373345,1
0.458587705,0
0.408749256,1
0.481994507,0
0.438330333,1
0.430718494,1
0.511055612,1
0.356047111,0
0.488821172,0
0.622521381,1
0.652341283,1
0.39140287,1
0.4338482,0
0.424708637,0
0.430679472,1
0.531079252,1
0.45195254,0
0.476318183,0
0.551321267,1
0.486451246,1
0.363783537,1
0.548307705,0
0.413642485,1
0.597954935,1
0.663928393,1
0.402680031,1
0.521926095,1
0.474184186,0
0.461111965,1
0.393851239,0
0.346687807,0
0.396349084,1
0.494334454,1
0.350230234,0
0.529369131,1
0.510219025,1
0.528914838,0
0.400124507,1
0.598566246,1
0.370495049,0
0.41094085,0
0.516667386,1
0.517829028,0
0.453897428,1
0.463098476,0
0.648590254,1
0.65679289,1
0.622865507,1
0.460702046,1
0.439797,0
0.444195696,0
0.498617832,1
0.488173799,0
0.446886816,0
0.686353853,0
0.539137516,1
0.644946951,1
0.471626719,0
0.495440166,0
0.61255295,1
0.5317589,0
0.430978275,0
0.475066605,0
0.378928968,0
0.471744993,1
0.373874051,0
0.467213294,0
0.556943955,0
0.544574219,1
0.489381616,0
0.572369447,0
0.591422918,1
0.448833417,0
0.568453498,1
0.473423374,1
0.376875428,0
0.475782615,1
0.303415124,0
0.443131452,0
0.350125845,1
0.498145586,0
0.583967234,1
0.592383615,1
0.756145391,1
0.398977607,0
0.399215953,0
0.340510308,0
0.602831814,1
0.6992014,1
0.596762435,1
0.393484684,0
0.420237163,1
0.430726827,0
0.465566908,1
0.483221198,1
0.503841409,1
0.487750673,0
0.49877359,0
0.381186092,0
0.494895112,0
0.514106748,1
0.661726316,0
0.434470432,1
0.374213279,1
0.522284566,0
0.667163517,1
0.558733912,0
0.540322256,0
0.517403905,1
0.542649629,0
0.410459245,0
0.348505034,0
0.43644915,0
0.60811357,1
0.415285974,1
0.292115693,0
0.583104686,1
0.539692554,1
0.555772986,0
0.471466524,1
0.564040889,0
0.679447627,1
0.440090824,1
0.502149555,0
0.432484656,0
0.536091057,1
0.429872214,0
0.468043753,1
0.613850723,1
0.548605305,0
0.633476316,1
0.412390429,0
0.64636291,1
0.409152664,0
0.602686732,1
0.635388074,1
0.423070261,0
0.659763728,1
0.507001616,0
0.457113801,1
0.459267198,1
0.589469151,0
0.339663203,0
0.463143748,1
0.358005565,0
0.617030575,1
0.575360313,0
0.630055439,0
0.435536531,0
0.445444816,0
0.43511663,0
0.545035001,1
0.482830785,0
0.445878893,0
0.532814519,0
0.393729079,0
0.559140235,1
0.484824133,0
0.653749694,1
0.524085493,1
0.43529567,1
0.46330629,0
0.300981964,0
0.253763876,0
0.490731266,0
0.608397014,1
0.547272223,1
0.562528213,1
0.55653796,1
0.658293232,1
0.392973773,0
0.498109,0
0.338265723,1
0.441638815,0
0.537754748,1
0.438217265,0
0.380334124,1
0.607310358,1
0.367970992,0
0.485378763,1
0.409476823,1
0.53802024,0
0.565253525,1
0.678863708,1
0.362295451,0
0.507221033,0
0.456091911,0
0.458480271,1
0.56180902,1
0.675826727,1
0.545010382,1
0.460316612,0
0.34967585,0
0.524661568,1
0.665974051,1
0.395672823,0
0.47240041,1
0.417090965,0
0.70499885,0
0.602576429,1
0.679223525,1
0.546526626,1
0.862217427,1
0.47314848,1
0.400175421,1
0.433446074,1
